dataset,split,feature,train_mean,split_mean,train_std,split_std,abs_standardized_mean_shift,abs_log_std_ratio
Unraveled,val,dst2src_psh_packets,0.7723716497421265,0.5457352995872498,9.526208877563477,9.195775032043457,0.02379082329571247,0.035302676260471344
Unraveled,val,dst2src_rst_packets,0.1350683867931366,0.22253821790218353,0.5083519816398621,0.48249590396881104,0.17206548154354095,0.05220165476202965
Unraveled,val,dst2src_fin_packets,0.44130462408065796,0.4132113754749298,0.5038257241249084,0.49395009875297546,0.05575985461473465,0.019795939326286316
Unraveled,val,application_is_guessed,0.02506718412041664,0.015043790452182293,0.1563291996717453,0.12172704190015793,0.06411722302436829,0.2501828372478485
Unraveled,val,has_requested_server_name,-0.2804768979549408,-0.4937950372695923,0.4492322504520416,0.4999614953994751,0.47485044598579407,0.10699108988046646
Unraveled,val,has_content_type,0.036313947290182114,0.22829072177410126,0.18707014620304108,0.4197309613227844,1.0262287855148315,0.8081302642822266
Unraveled,val,is_gateway,0.4136573076248169,0.6929192543029785,0.4924885034561157,0.4612831771373749,0.5670425891876221,0.0654589906334877
Unraveled,val,tod_sin,0.10892714560031891,0.4506542980670929,0.3548593521118164,0.44616419076919556,0.9629932045936584,0.22896555066108704
Unraveled,val,tod_cos,-0.08876413106918335,-0.20846661925315857,0.3842974007129669,0.32424530386924744,0.3114839792251587,0.16991642117500305
Unraveled,val,dow_sin,0.07333486527204514,0.3933883011341095,0.37484633922576904,0.16109617054462433,0.8538256883621216,0.8445146679878235
Unraveled,val,dow_cos,0.0469636395573616,0.43145516514778137,0.3836926519870758,0.15346112847328186,1.002082109451294,0.9163945913314819
Unraveled,val,delta_src,1.062842607498169,0.1809326410293579,25.00348663330078,2.261197566986084,0.035271480679512024,2.403120756149292
Unraveled,val,delta_dst,1.667555809020996,0.0552472360432148,9.199055671691895,0.41514280438423157,0.17526893317699432,3.098233699798584
Unraveled,test,src_port,-0.12158602476119995,-0.06918494403362274,0.5856791138648987,0.5625395774841309,0.08947063237428665,0.04031054303050041
Unraveled,test,dst_port,0.8074862957000732,1.0085411071777344,9.84565258026123,9.58614444732666,0.02042066864669323,0.02671124041080475
Unraveled,test,protocol,-0.4900011718273163,-0.6077434420585632,0.6296598315238953,0.6262388825416565,0.18699346482753754,0.00544783566147089
Unraveled,test,ip_version,0.003873487701639533,0.002641606843098998,0.08793163299560547,0.07263769954442978,0.01400952972471714,0.19107554852962494
