configuration_id,study,dataset,condition,view,arm,budget,reference_only,fit_seed,perturbation_seed,source_record_index,source_path,seed,rows,macro_f1,stage_weighted_error,normal_false_attacks,movement_any_attack_recall,negative_support,negative_flags,negative_flag_rate,negative_definition,movement_support,movement_exact_recall,movement_warning_recall,movement_f1,movement_missed_warning_count,exfiltration_support,exfiltration_exact_recall,exfiltration_warning_recall,exfiltration_f1,exfiltration_missed_warning_count,context_selected_fraction,selected_context_harm_count,selected_context_help_count,policy,n,errors,weighted_error_total,benign_false_alerts,movement_missed,exfiltration_missed,movement_as_exfiltration,mean_spend,mean_elapsed,query_rate,mean_queries,mean_delivered,seconds,normal_false_attack_rate,test_rows_with_current_fingerprint_in_training,training_rows_ending_after_first_test_start,chronological_all_fit_before_test,positive,precision,recall,f1,ap,roc_auc,other_label_flags,other_label_flag_rate,target_cost_error
PX083-0140,PX083,casino,path_absent,,current,,False,,20260920,140,px083_policy_transfer/results/METRICS.json,,920,,,,,903,7,0.007751937984496124,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.6818181818181818,0.8823529411764706,0.7692307692307693,0.8712338569866902,0.9558334961891732,7,0.007751937984496124,0.016304347826086956
PX083-0141,PX083,casino,path_absent,,context,,False,,20260920,141,px083_policy_transfer/results/METRICS.json,,920,,,,,903,21,0.023255813953488372,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.43243243243243246,0.9411764705882353,0.5925925925925926,0.8698162798197789,0.9760927626864699,21,0.023255813953488372,0.02717391304347826
PX083-0142,PX083,casino,path_absent,,fixed_fusion,,False,,20260920,142,px083_policy_transfer/results/METRICS.json,,920,,,,,903,14,0.015503875968992248,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.5172413793103449,0.8823529411764706,0.6521739130434783,0.8665166066259247,0.969578529086053,14,0.015503875968992248,0.02391304347826087
PX083-0143,PX083,casino,path_absent,,mixed_dropout,,False,,20260920,143,px083_policy_transfer/results/METRICS.json,,920,,,,,903,29,0.03211517165005537,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.3409090909090909,0.8823529411764706,0.4918032786885246,0.8558856975687765,0.9764184743664908,29,0.03211517165005537,0.04021739130434782
PX083-0144,PX083,casino,path_absent,,confidence_gate,,False,,20260920,144,px083_policy_transfer/results/METRICS.json,,920,,,,,903,14,0.015503875968992248,Other author technique labels; not verified benign,,,,,,,,,,,0.2576086956521739,,,,,,,,,,,,,,,,,,,,,17,0.5172413793103449,0.8823529411764706,0.6521739130434783,0.8625795550490507,0.9565500618852192,14,0.015503875968992248,0.02391304347826087
PX083-0145,PX083,casino,path_absent,,ordinary_gate,,False,,20260920,145,px083_policy_transfer/results/METRICS.json,,920,,,,,903,7,0.007751937984496124,Other author technique labels; not verified benign,,,,,,,,,,,0.1793478260869565,,,,,,,,,,,,,,,,,,,,,17,0.6818181818181818,0.8823529411764706,0.7692307692307693,0.8547916953590197,0.9562894925412024,7,0.007751937984496124,0.016304347826086956
PX083-0146,PX083,casino,path_absent,,target_cost_gate,,False,,20260920,146,px083_policy_transfer/results/METRICS.json,,920,,,,,903,21,0.023255813953488372,Other author technique labels; not verified benign,,,,,,,,,,,0.14891304347826087,,,,,,,,,,,,,,,,,,,,,17,0.43243243243243246,0.9411764705882353,0.5925925925925926,0.8685481231050407,0.9570060582372484,21,0.023255813953488372,0.02717391304347826
PX083-0147,PX083,camlds,clean,,current,,False,,20260920,147,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,3329,0.8101727914334388,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.025468384074941453,0.87,0.04948805460750853,0.02380494954929556,0.5087320515940618,3329,0.8101727914334388,0.8032786885245902
PX083-0148,PX083,camlds,clean,,context,,False,,20260920,148,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,3108,0.7563884156729132,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.02753441802252816,0.88,0.05339805825242718,0.02773794427482751,0.5594755414942808,3108,0.7563884156729132,0.7498218104062723
PX083-0149,PX083,camlds,clean,,fixed_fusion,,False,,20260920,149,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,3171,0.7717206132879046,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.02700214789812826,0.88,0.052396546591247393,0.02485768128155143,0.5380761742516428,3171,0.7717206132879046,0.7647897362794013
PX083-0150,PX083,camlds,clean,,mixed_dropout,,False,,20260920,150,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,3038,0.7393526405451448,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.027217419148254884,0.85,0.05274588892336333,0.027590189676380616,0.566019712825505,3038,0.7393526405451448,0.7360418151579948
PX083-0151,PX083,camlds,clean,,confidence_gate,,False,,20260920,151,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,3171,0.7717206132879046,Other author technique labels; not verified benign,,,,,,,,,,,0.3483012592064623,,,,,,,,,,,,,,,,,,,,,100,0.02700214789812826,0.88,0.052396546591247393,0.02499252619271254,0.5347992212217084,3171,0.7717206132879046,0.7647897362794013
PX083-0152,PX083,camlds,clean,,ordinary_gate,,False,,20260920,152,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,3325,0.8091993185689949,Other author technique labels; not verified benign,,,,,,,,,,,0.31693989071038253,,,,,,,,,,,,,,,,,,,,,100,0.025498241500586168,0.87,0.049544419134396354,0.023389017098576898,0.5069968362131906,3325,0.8091993185689949,0.802328344024709
PX083-0153,PX083,camlds,clean,,target_cost_gate,,False,,20260920,153,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,3108,0.7563884156729132,Other author technique labels; not verified benign,,,,,,,,,,,0.9705393205036826,,,,,,,,,,,,,,,,,,,,,100,0.02753441802252816,0.88,0.05339805825242718,0.027734248623616765,0.5593076174251642,3108,0.7563884156729132,0.7498218104062723
PX083-0154,PX083,camlds,random_25,,current,,False,,20260920,154,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,2029,0.4937941104891701,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.02405002405002405,0.5,0.04589261128958238,0.023834802277220683,0.509269895351667,2029,0.4937941104891701,0.5295794725588026
PX083-0155,PX083,camlds,random_25,,context,,False,,20260920,155,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,2439,0.5935750790946702,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.02556931681981622,0.64,0.04917402996542451,0.02846062641599068,0.5415271355560963,2439,0.5935750790946702,0.6136849607982894
PX083-0156,PX083,camlds,random_25,,fixed_fusion,,False,,20260920,156,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,2331,0.5672913117546848,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.02631578947368421,0.63,0.05052125100240577,0.025962373678770453,0.5317924069116573,2331,0.5672913117546848,0.588976003801378
PX083-0157,PX083,camlds,random_25,,mixed_dropout,,False,,20260920,157,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,2967,0.7220734972012656,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.02625533311453889,0.8,0.05084207181442644,0.02792569384455334,0.5625857872961791,2967,0.7220734972012656,0.7239249227845094
PX083-0158,PX083,camlds,random_25,,confidence_gate,,False,,20260920,158,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,2331,0.5672913117546848,Other author technique labels; not verified benign,,,,,,,,,,,0.6167735804229033,,,,,,,,,,,,,,,,,,,,,100,0.02631578947368421,0.63,0.05052125100240577,0.02765067249065293,0.534092236553906,2331,0.5672913117546848,0.588976003801378
PX083-0159,PX083,camlds,random_25,,ordinary_gate,,False,,20260920,159,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,2025,0.4928206376247262,Other author technique labels; not verified benign,,,,,,,,,,,0.14255167498218105,,,,,,,,,,,,,,,,,,,,,100,0.024096385542168676,0.5,0.04597701149425287,0.024689975858984057,0.5189729861280117,2025,0.4928206376247262,0.5286291280589214
PX083-0160,PX083,camlds,random_25,,target_cost_gate,,False,,20260920,160,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,2439,0.5935750790946702,Other author technique labels; not verified benign,,,,,,,,,,,0.8971252078878593,,,,,,,,,,,,,,,,,,,,,100,0.02556931681981622,0.64,0.04917402996542451,0.028438354434594283,0.5410391822827938,2439,0.5935750790946702,0.6136849607982894
PX083-0161,PX083,camlds,random_25,,current,,False,,20260921,161,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,2024,0.49257726940861524,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.02457831325301205,0.51,0.04689655172413793,0.023841733952280092,0.5122694086152348,2024,0.49257726940861524,0.5274411974340698
PX083-0162,PX083,camlds,random_25,,context,,False,,20260921,162,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,2510,0.6108542224385495,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.023726176584986387,0.61,0.04567577686259828,0.023868999953590916,0.5218483816013628,2510,0.6108542224385495,0.6334046091708244
PX083-0163,PX083,camlds,random_25,,fixed_fusion,,False,,20260921,163,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,2329,0.5668045753224629,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.02307046979865772,0.55,0.04428341384863124,0.023396033836307253,0.5103054271112193,2329,0.5668045753224629,0.5961035875504871
PX083-0164,PX083,camlds,random_25,,mixed_dropout,,False,,20260921,164,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,2986,0.7266974933073741,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.026410172807303553,0.81,0.05115251026207768,0.022910974225780933,0.5093392552932586,2986,0.7266974933073741,0.727488714659064
PX083-0165,PX083,camlds,random_25,,confidence_gate,,False,,20260921,165,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,2329,0.5668045753224629,Other author technique labels; not verified benign,,,,,,,,,,,0.62200047517225,,,,,,,,,,,,,,,,,,,,,100,0.02307046979865772,0.55,0.04428341384863124,0.02336967849293628,0.5137064979313701,2329,0.5668045753224629,0.5961035875504871
PX083-0166,PX083,camlds,random_25,,ordinary_gate,,False,,20260921,166,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,2022,0.49209053297639327,Other author technique labels; not verified benign,,,,,,,,,,,0.14540270848182466,,,,,,,,,,,,,,,,,,,,,100,0.024602026049204053,0.51,0.04693971468016567,0.024622982420071004,0.5243343879289365,2022,0.49209053297639327,0.5269660251841293
PX083-0167,PX083,camlds,random_25,,target_cost_gate,,False,,20260921,167,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,2510,0.6108542224385495,Other author technique labels; not verified benign,,,,,,,,,,,0.909479686386315,,,,,,,,,,,,,,,,,,,,,100,0.023726176584986387,0.61,0.04567577686259828,0.02379497750485728,0.5196580676563641,2510,0.6108542224385495,0.6334046091708244
PX083-0168,PX083,camlds,random_25,,current,,False,,20260922,168,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,2017,0.4908736918958384,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.022771317829457363,0.47,0.04343807763401109,0.02457556979431338,0.4976028230713069,2017,0.4908736918958384,0.5295794725588026
PX083-0169,PX083,camlds,random_25,,context,,False,,20260922,169,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,2474,0.6020929666585544,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.02367797947908445,0.6,0.04555808656036447,0.03463047499573082,0.5083803845217815,2474,0.6020929666585544,0.6258018531717747
PX083-0170,PX083,camlds,random_25,,fixed_fusion,,False,,20260922,170,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,2309,0.5619372110002434,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.02491554054054054,0.59,0.04781199351701783,0.028384844671230737,0.5057155025553663,2309,0.5619372110002434,0.5875504870515562
PX083-0171,PX083,camlds,random_25,,mixed_dropout,,False,,20260922,171,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,2949,0.717692869311268,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.027053777631144835,0.82,0.05237943149153625,0.0269820185366038,0.5231990752007789,2949,0.717692869311268,0.7177476835352815
PX083-0172,PX083,camlds,random_25,,confidence_gate,,False,,20260922,172,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,2309,0.5619372110002434,Other author technique labels; not verified benign,,,,,,,,,,,0.6143977191732003,,,,,,,,,,,,,,,,,,,,,100,0.02491554054054054,0.59,0.04781199351701783,0.03464623796914942,0.5148746653687029,2309,0.5619372110002434,0.5875504870515562
PX083-0173,PX083,camlds,random_25,,ordinary_gate,,False,,20260922,173,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,2013,0.4899002190313945,Other author technique labels; not verified benign,,,,,,,,,,,0.14659063910667616,,,,,,,,,,,,,,,,,,,,,100,0.022815533980582524,0.47,0.04351851851851852,0.025022199277219926,0.5058870771477245,2013,0.4899002190313945,0.5286291280589214
PX083-0174,PX083,camlds,random_25,,target_cost_gate,,False,,20260922,174,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,2474,0.6020929666585544,Other author technique labels; not verified benign,,,,,,,,,,,0.8973627940128297,,,,,,,,,,,,,,,,,,,,,100,0.02367797947908445,0.6,0.04555808656036447,0.03474045588535411,0.5119724993915795,2474,0.6020929666585544,0.6258018531717747
PX083-0175,PX083,camlds,random_50,,current,,False,,20260920,175,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,1131,0.2752494524215138,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.02162629757785467,0.25,0.03980891719745223,0.024178338173801446,0.505778778291555,1131,0.2752494524215138,0.33998574483250177
PX083-0176,PX083,camlds,random_50,,context,,False,,20260920,176,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,2019,0.4913604283280604,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.02463768115942029,0.51,0.047004608294930875,0.027317945135054165,0.5375334631297153,2019,0.4913604283280604,0.5262532668092184
PX083-0177,PX083,camlds,random_50,,fixed_fusion,,False,,20260920,177,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,1751,0.4261377464103188,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.023424428332403793,0.42,0.044374009508716325,0.026133600806123244,0.5221282550498905,1751,0.4261377464103188,0.47113328581610836
PX083-0178,PX083,camlds,random_50,,mixed_dropout,,False,,20260920,178,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,2716,0.6609880749574105,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.026523297491039426,0.74,0.05121107266435986,0.02761347112427691,0.5558420540277439,2716,0.6609880749574105,0.6699928724162509
PX083-0179,PX083,camlds,random_50,,confidence_gate,,False,,20260920,179,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,1751,0.4261377464103188,Other author technique labels; not verified benign,,,,,,,,,,,0.5174625801853172,,,,,,,,,,,,,,,,,,,,,100,0.023424428332403793,0.42,0.044374009508716325,0.026537018218014095,0.5254563154052081,1751,0.4261377464103188,0.47113328581610836
PX083-0180,PX083,camlds,random_50,,ordinary_gate,,False,,20260920,180,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,1130,0.2750060842054028,Other author technique labels; not verified benign,,,,,,,,,,,0.11594202898550725,,,,,,,,,,,,,,,,,,,,,100,0.021645021645021644,0.25,0.0398406374501992,0.024599159847378853,0.5139316135312728,1130,0.2750060842054028,0.3397481587075315
PX083-0181,PX083,camlds,random_50,,target_cost_gate,,False,,20260920,181,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,2019,0.4913604283280604,Other author technique labels; not verified benign,,,,,,,,,,,0.7317652649085293,,,,,,,,,,,,,,,,,,,,,100,0.02463768115942029,0.51,0.047004608294930875,0.026998686096247636,0.5293197858359697,2019,0.4913604283280604,0.5262532668092184
PX083-0182,PX083,camlds,random_50,,current,,False,,20260921,182,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,1143,0.27816987101484547,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.02557544757033248,0.3,0.04713275726630008,0.023966519348229416,0.5046081771720614,1143,0.27816987101484547,0.33808505583273935
PX083-0183,PX083,camlds,random_50,,context,,False,,20260921,183,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,2034,0.49501095156972497,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.02539530426449449,0.53,0.04846822130772748,0.02538858822599689,0.5156814310051108,2034,0.49501095156972497,0.5279163696840105
PX083-0184,PX083,camlds,random_50,,fixed_fusion,,False,,20260921,184,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,1791,0.43587247505475785,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.026101141924959218,0.48,0.04951005673027334,0.02467668498291261,0.513958384035045,1791,0.43587247505475785,0.47493466381563315
PX083-0185,PX083,camlds,random_50,,mixed_dropout,,False,,20260921,185,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,2758,0.6712095400340715,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.023371104815864022,0.66,0.04514363885088919,0.022136912203823793,0.4821014845461183,2758,0.6712095400340715,0.6875742456640532
PX083-0186,PX083,camlds,random_50,,confidence_gate,,False,,20260921,186,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,1791,0.43587247505475785,Other author technique labels; not verified benign,,,,,,,,,,,0.5295794725588026,,,,,,,,,,,,,,,,,,,,,100,0.026101141924959218,0.48,0.04951005673027334,0.024969620363796543,0.5119530299342906,1791,0.43587247505475785,0.47493466381563315
PX083-0187,PX083,camlds,random_50,,ordinary_gate,,False,,20260921,187,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,1142,0.2779265027987345,Other author technique labels; not verified benign,,,,,,,,,,,0.11784271798526966,,,,,,,,,,,,,,,,,,,,,100,0.025597269624573378,0.3,0.04716981132075472,0.02383214907767065,0.5060525675346801,1142,0.2779265027987345,0.3378474697077691
PX083-0188,PX083,camlds,random_50,,target_cost_gate,,False,,20260921,188,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,2034,0.49501095156972497,Other author technique labels; not verified benign,,,,,,,,,,,0.7303397481587075,,,,,,,,,,,,,,,,,,,,,100,0.02539530426449449,0.53,0.04846822130772748,0.02531078578600294,0.5139486493064007,2034,0.49501095156972497,0.5279163696840105
PX083-0189,PX083,camlds,random_50,,current,,False,,20260922,189,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,1063,0.2587004137259674,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.026556776556776556,0.29,0.04865771812080537,0.026370949038197047,0.5198259917254806,1063,0.2587004137259674,0.32002851033499646
PX083-0190,PX083,camlds,random_50,,context,,False,,20260922,190,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,2015,0.49038695546361644,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.02374031007751938,0.49,0.04528650646950092,0.03618468833901947,0.5300048673643222,2015,0.49038695546361644,0.5272036113090995
PX083-0191,PX083,camlds,random_50,,fixed_fusion,,False,,20260922,191,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,1740,0.4234606960330981,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.025210084033613446,0.45,0.04774535809018567,0.03910457606330563,0.5281284984181066,1740,0.4234606960330981,0.4656688049417914
PX083-0192,PX083,camlds,random_50,,mixed_dropout,,False,,20260922,192,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,2698,0.656607447067413,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.026344280043305666,0.73,0.050853361198188785,0.028880504117937904,0.5456510099780969,2698,0.656607447067413,0.6666666666666666
PX083-0193,PX083,camlds,random_50,,confidence_gate,,False,,20260922,193,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,1740,0.4234606960330981,Other author technique labels; not verified benign,,,,,,,,,,,0.5079591351865052,,,,,,,,,,,,,,,,,,,,,100,0.025210084033613446,0.45,0.04774535809018567,0.03624394941439357,0.5363884156729131,1740,0.4234606960330981,0.4656688049417914
PX083-0194,PX083,camlds,random_50,,ordinary_gate,,False,,20260922,194,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,1061,0.25821367729374545,Other author technique labels; not verified benign,,,,,,,,,,,0.11570444286053694,,,,,,,,,,,,,,,,,,,,,100,0.026605504587155965,0.29,0.04873949579831933,0.02836141773970551,0.5323910927232903,1061,0.25821367729374545,0.3195533380850558
PX083-0195,PX083,camlds,random_50,,target_cost_gate,,False,,20260922,195,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,2015,0.49038695546361644,Other author technique labels; not verified benign,,,,,,,,,,,0.7310525065336184,,,,,,,,,,,,,,,,,,,,,100,0.02374031007751938,0.49,0.04528650646950092,0.0363000082272361,0.5338549525431978,2015,0.49038695546361644,0.5272036113090995
PX083-0196,PX083,camlds,random_75,,current,,False,,20260920,196,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,517,0.12582136772937455,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.022684310018903593,0.12,0.03815580286168521,0.023571855487367323,0.4815052324166464,517,0.12582136772937455,0.20646234259919222
PX083-0197,PX083,camlds,random_75,,context,,False,,20260920,197,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,1318,0.32075930883426623,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.02225519287833828,0.3,0.04143646408839779,0.022368097089059444,0.4809260160623022,1318,0.32075930883426623,0.37966262770254217
PX083-0198,PX083,camlds,random_75,,fixed_fusion,,False,,20260920,198,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,1015,0.24701873935264054,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.021215043394406944,0.22,0.03869832893579595,0.022907241111712745,0.47971890971039177,1015,0.24701873935264054,0.3152767878355904
PX083-0199,PX083,camlds,random_75,,mixed_dropout,,False,,20260920,199,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,1910,0.464833292771964,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.024514811031664963,0.48,0.04664723032069971,0.02275796438061102,0.48680579216354336,1910,0.464833292771964,0.5032074126870991
PX083-0200,PX083,camlds,random_75,,confidence_gate,,False,,20260920,200,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,1015,0.24701873935264054,Other author technique labels; not verified benign,,,,,,,,,,,0.2972202423378475,,,,,,,,,,,,,,,,,,,,,100,0.021215043394406944,0.22,0.03869832893579595,0.021956123251335023,0.4742005354100754,1015,0.24701873935264054,0.3152767878355904
PX083-0201,PX083,camlds,random_75,,ordinary_gate,,False,,20260920,201,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,517,0.12582136772937455,Other author technique labels; not verified benign,,,,,,,,,,,0.055832739368020905,,,,,,,,,,,,,,,,,,,,,100,0.022684310018903593,0.12,0.03815580286168521,0.0237061035291333,0.48134582623509364,517,0.12582136772937455,0.20646234259919222
PX083-0202,PX083,camlds,random_75,,target_cost_gate,,False,,20260920,202,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,1318,0.32075930883426623,Other author technique labels; not verified benign,,,,,,,,,,,0.4518888096935139,,,,,,,,,,,,,,,,,,,,,100,0.02225519287833828,0.3,0.04143646408839779,0.022300096430286815,0.47975541494280843,1318,0.32075930883426623,0.37966262770254217
PX083-0203,PX083,camlds,random_75,,current,,False,,20260921,203,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,500,0.12168410805548795,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.038461538461538464,0.2,0.06451612903225806,0.025935631598733334,0.4964030177658798,500,0.12168410805548795,0.1948206224756474
PX083-0204,PX083,camlds,random_75,,context,,False,,20260921,204,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,1326,0.32270625456315405,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.025,0.34,0.04657534246575343,0.029428201222379168,0.49528230713068877,1326,0.32270625456315405,0.37776193870277974
PX083-0205,PX083,camlds,random_75,,fixed_fusion,,False,,20260921,205,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,1031,0.25091263081041615,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.02644003777148253,0.28,0.04831751509922347,0.027416505507325738,0.49736553906059866,1031,0.25091263081041615,0.313376098835828
PX083-0206,PX083,camlds,random_75,,mixed_dropout,,False,,20260921,206,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,1940,0.47213433925529324,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.023162134944612285,0.46,0.04410354745925216,0.02274765091606913,0.4760805548795327,1940,0.47213433925529324,0.5122356854359705
PX083-0207,PX083,camlds,random_75,,confidence_gate,,False,,20260921,207,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,1031,0.25091263081041615,Other author technique labels; not verified benign,,,,,,,,,,,0.3000712758374911,,,,,,,,,,,,,,,,,,,,,100,0.02644003777148253,0.28,0.04831751509922347,0.029181144559129304,0.4945485519591142,1031,0.25091263081041615,0.313376098835828
PX083-0208,PX083,camlds,random_75,,ordinary_gate,,False,,20260921,208,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,500,0.12168410805548795,Other author technique labels; not verified benign,,,,,,,,,,,0.05963411736754574,,,,,,,,,,,,,,,,,,,,,100,0.038461538461538464,0.2,0.06451612903225806,0.026464496868939834,0.49972742759795574,500,0.12168410805548795,0.1948206224756474
PX083-0209,PX083,camlds,random_75,,target_cost_gate,,False,,20260921,209,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,1326,0.32270625456315405,Other author technique labels; not verified benign,,,,,,,,,,,0.45854122119268237,,,,,,,,,,,,,,,,,,,,,100,0.025,0.34,0.04657534246575343,0.029406447688385327,0.4951460209296666,1326,0.32270625456315405,0.37776193870277974
PX083-0210,PX083,camlds,random_75,,current,,False,,20260922,210,px083_policy_transfer/results/METRICS.json,,4209,,,,,4109,462,0.11243611584327087,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.02736842105263158,0.13,0.04521739130434783,0.025530519885519444,0.5340958870771477,462,0.11243611584327087,0.1924447612259444
