configuration_id,study,dataset,condition,view,arm,budget,reference_only,fit_seed,perturbation_seed,source_record_index,source_path,subgroup_type,subgroup_id,rows,macro_f1,stage_weighted_error,normal_false_attacks,movement_any_attack_recall,negative_support,negative_flags,negative_flag_rate,negative_definition,movement_support,movement_exact_recall,movement_warning_recall,movement_f1,movement_missed_warning_count,exfiltration_support,exfiltration_exact_recall,exfiltration_warning_recall,exfiltration_f1,exfiltration_missed_warning_count,positive,precision,recall,f1,ap,roc_auc,other_label_flags,other_label_flag_rate,target_cost_error,seed,policy,capture,n,errors,weighted_error_total,benign_false_alerts,movement_missed,exfiltration_missed,movement_as_exfiltration,mean_spend,mean_elapsed,query_rate,mean_queries,mean_delivered
PX083-0286,PX083,camlds,syscall_absent,,target_cost_gate,,False,,20260920,286,px083_policy_transfer/results/METRICS.json,by_run,1_autostart_pam,228,,,,,218,120,0.5504587155963303,Other author technique labels; not verified benign,,,,,,,,,,,10,0.04,0.5,0.07407407407407407,0.04676785665360694,0.5,120,0.5504587155963303,0.6140350877192983,,,,,,,,,,,,,,,
PX083-0286,PX083,camlds,syscall_absent,,target_cost_gate,,False,,20260920,286,px083_policy_transfer/results/METRICS.json,by_run,1_autostart_sshkey,230,,,,,223,110,0.49327354260089684,Other author technique labels; not verified benign,,,,,,,,,,,7,0.03508771929824561,0.5714285714285714,0.06611570247933884,0.035737740115392574,0.5589365791159514,110,0.49327354260089684,0.5304347826086957,,,,,,,,,,,,,,,
PX083-0286,PX083,camlds,syscall_absent,,target_cost_gate,,False,,20260920,286,px083_policy_transfer/results/METRICS.json,by_run,1_cron_localaccount,260,,,,,252,141,0.5595238095238095,Other author technique labels; not verified benign,,,,,,,,,,,8,0.020833333333333332,0.375,0.039473684210526314,0.027584469472436278,0.40773809523809523,141,0.5595238095238095,0.6192307692307693,,,,,,,,,,,,,,,
PX083-0286,PX083,camlds,syscall_absent,,target_cost_gate,,False,,20260920,286,px083_policy_transfer/results/METRICS.json,by_run,1_cron_pam,282,,,,,274,154,0.5620437956204379,Other author technique labels; not verified benign,,,,,,,,,,,8,0.031446540880503145,0.625,0.059880239520958084,0.053716045731466974,0.5786952554744526,154,0.5620437956204379,0.5886524822695035,,,,,,,,,,,,,,,
PX083-0286,PX083,camlds,syscall_absent,,target_cost_gate,,False,,20260920,286,px083_policy_transfer/results/METRICS.json,by_run,1_cron_sshkey,251,,,,,245,137,0.5591836734693878,Other author technique labels; not verified benign,,,,,,,,,,,6,0.035211267605633804,0.8333333333333334,0.06756756756756757,0.061536505701265426,0.6244897959183673,137,0.5591836734693878,0.5617529880478087,,,,,,,,,,,,,,,
PX083-0286,PX083,camlds,syscall_absent,,target_cost_gate,,False,,20260920,286,px083_policy_transfer/results/METRICS.json,by_run,1_pwnkit_localaccount,168,,,,,165,89,0.5393939393939394,Other author technique labels; not verified benign,,,,,,,,,,,3,0.02197802197802198,0.6666666666666666,0.0425531914893617,0.048575908021949304,0.6676767676767676,89,0.5393939393939394,0.5535714285714286,,,,,,,,,,,,,,,
PX083-0286,PX083,camlds,syscall_absent,,target_cost_gate,,False,,20260920,286,px083_policy_transfer/results/METRICS.json,by_run,1_pwnkit_pam,164,,,,,160,78,0.4875,Other author technique labels; not verified benign,,,,,,,,,,,4,0.025,0.5,0.047619047619047616,0.027260458839406206,0.5234375,78,0.4875,0.524390243902439,,,,,,,,,,,,,,,
PX083-0286,PX083,camlds,syscall_absent,,target_cost_gate,,False,,20260920,286,px083_policy_transfer/results/METRICS.json,by_run,1_pwnkit_sshkey,154,,,,,152,73,0.48026315789473684,Other author technique labels; not verified benign,,,,,,,,,,,2,0.0,0.0,0.0,0.015037593984962405,0.1710526315789474,73,0.48026315789473684,0.525974025974026,,,,,,,,,,,,,,,
PX083-0286,PX083,camlds,syscall_absent,,target_cost_gate,,False,,20260920,286,px083_policy_transfer/results/METRICS.json,by_run,1_racecondition_localaccount,417,,,,,406,234,0.5763546798029556,Other author technique labels; not verified benign,,,,,,,,,,,11,0.025,0.5454545454545454,0.04780876494023904,0.0806934501474175,0.5323555754590237,234,0.5763546798029556,0.6091127098321343,,,,,,,,,,,,,,,
PX083-0286,PX083,camlds,syscall_absent,,target_cost_gate,,False,,20260920,286,px083_policy_transfer/results/METRICS.json,by_run,1_racecondition_pam,435,,,,,426,218,0.5117370892018779,Other author technique labels; not verified benign,,,,,,,,,,,9,0.02242152466367713,0.5555555555555556,0.04310344827586207,0.022615832635347333,0.5109546165884193,218,0.5117370892018779,0.5379310344827586,,,,,,,,,,,,,,,
PX083-0286,PX083,camlds,syscall_absent,,target_cost_gate,,False,,20260920,286,px083_policy_transfer/results/METRICS.json,by_run,1_racecondition_sshkey,419,,,,,411,247,0.6009732360097324,Other author technique labels; not verified benign,,,,,,,,,,,8,0.012,0.375,0.023255813953488372,0.05514435537278194,0.3914233576642336,247,0.6009732360097324,0.6372315035799523,,,,,,,,,,,,,,,
PX083-0286,PX083,camlds,syscall_absent,,target_cost_gate,,False,,20260920,286,px083_policy_transfer/results/METRICS.json,by_run,1_sudo_localaccount,169,,,,,166,80,0.4819277108433735,Other author technique labels; not verified benign,,,,,,,,,,,3,0.012345679012345678,0.3333333333333333,0.023809523809523808,0.016869092769851303,0.44076305220883527,80,0.4819277108433735,0.5207100591715976,,,,,,,,,,,,,,,
PX083-0286,PX083,camlds,syscall_absent,,target_cost_gate,,False,,20260920,286,px083_policy_transfer/results/METRICS.json,by_run,1_sudo_pam,169,,,,,168,84,0.5,Other author technique labels; not verified benign,,,,,,,,,,,1,0.0,0.0,0.0,0.008403361344537815,0.39880952380952384,84,0.5,0.5207100591715976,,,,,,,,,,,,,,,
PX083-0286,PX083,camlds,syscall_absent,,target_cost_gate,,False,,20260920,286,px083_policy_transfer/results/METRICS.json,by_run,1_sudo_sshkey,164,,,,,162,92,0.5679012345679012,Other author technique labels; not verified benign,,,,,,,,,,,2,0.010752688172043012,0.5,0.021052631578947368,0.013371290545203588,0.5030864197530864,92,0.5679012345679012,0.5853658536585366,,,,,,,,,,,,,,,
PX083-0286,PX083,camlds,syscall_absent,,target_cost_gate,,False,,20260920,286,px083_policy_transfer/results/METRICS.json,by_run,1_validaccount_localaccount,164,,,,,161,81,0.5031055900621118,Other author technique labels; not verified benign,,,,,,,,,,,3,0.03571428571428571,1.0,0.06896551724137931,0.19105691056910568,0.8064182194616977,81,0.5031055900621118,0.49390243902439024,,,,,,,,,,,,,,,
PX083-0286,PX083,camlds,syscall_absent,,target_cost_gate,,False,,20260920,286,px083_policy_transfer/results/METRICS.json,by_run,1_validaccount_pam,156,,,,,152,83,0.5460526315789473,Other author technique labels; not verified benign,,,,,,,,,,,4,0.023529411764705882,0.5,0.0449438202247191,0.030043859649122807,0.5361842105263158,83,0.5460526315789473,0.5833333333333334,,,,,,,,,,,,,,,
PX083-0286,PX083,camlds,syscall_absent,,target_cost_gate,,False,,20260920,286,px083_policy_transfer/results/METRICS.json,by_run,1_validaccount_sshkey,159,,,,,157,82,0.5222929936305732,Other author technique labels; not verified benign,,,,,,,,,,,2,0.012048192771084338,0.5,0.023529411764705882,0.040099557522123894,0.6512738853503185,82,0.5222929936305732,0.5408805031446541,,,,,,,,,,,,,,,
PX083-0287,PX083,camlds,path_absent,,current,,False,,20260920,287,px083_policy_transfer/results/METRICS.json,by_run,1_autostart_localaccount,220,,,,,211,186,0.8815165876777251,Other author technique labels; not verified benign,,,,,,,,,,,9,0.046153846153846156,1.0,0.08823529411764706,0.07949904599520967,0.6966824644549763,186,0.8815165876777251,0.8454545454545455,,,,,,,,,,,,,,,
PX083-0287,PX083,camlds,path_absent,,current,,False,,20260920,287,px083_policy_transfer/results/METRICS.json,by_run,1_autostart_pam,228,,,,,218,193,0.8853211009174312,Other author technique labels; not verified benign,,,,,,,,,,,10,0.04926108374384237,1.0,0.09389671361502347,0.061316568047337275,0.6431192660550459,193,0.8853211009174312,0.8464912280701754,,,,,,,,,,,,,,,
PX083-0287,PX083,camlds,path_absent,,current,,False,,20260920,287,px083_policy_transfer/results/METRICS.json,by_run,1_autostart_sshkey,230,,,,,223,188,0.8430493273542601,Other author technique labels; not verified benign,,,,,,,,,,,7,0.030927835051546393,0.8571428571428571,0.05970149253731343,0.03641055604245788,0.5435618193465727,188,0.8430493273542601,0.8347826086956521,,,,,,,,,,,,,,,
PX083-0287,PX083,camlds,path_absent,,current,,False,,20260920,287,px083_policy_transfer/results/METRICS.json,by_run,1_cron_localaccount,260,,,,,252,234,0.9285714285714286,Other author technique labels; not verified benign,,,,,,,,,,,8,0.03305785123966942,1.0,0.064,0.032756723640344335,0.4965277777777778,234,0.9285714285714286,0.9,,,,,,,,,,,,,,,
PX083-0287,PX083,camlds,path_absent,,current,,False,,20260920,287,px083_policy_transfer/results/METRICS.json,by_run,1_cron_pam,282,,,,,274,245,0.8941605839416058,Other author technique labels; not verified benign,,,,,,,,,,,8,0.03162055335968379,1.0,0.06130268199233716,0.042835302381405566,0.6074361313868614,245,0.8941605839416058,0.8687943262411347,,,,,,,,,,,,,,,
PX083-0287,PX083,camlds,path_absent,,current,,False,,20260920,287,px083_policy_transfer/results/METRICS.json,by_run,1_cron_sshkey,251,,,,,245,219,0.8938775510204081,Other author technique labels; not verified benign,,,,,,,,,,,6,0.022321428571428572,0.8333333333333334,0.043478260869565216,0.03383202510350207,0.4251700680272109,219,0.8938775510204081,0.8884462151394422,,,,,,,,,,,,,,,
PX083-0287,PX083,camlds,path_absent,,current,,False,,20260920,287,px083_policy_transfer/results/METRICS.json,by_run,1_pwnkit_localaccount,168,,,,,165,149,0.9030303030303031,Other author technique labels; not verified benign,,,,,,,,,,,3,0.019736842105263157,1.0,0.03870967741935484,0.017833563464685228,0.4555555555555555,149,0.9030303030303031,0.8869047619047619,,,,,,,,,,,,,,,
PX083-0287,PX083,camlds,path_absent,,current,,False,,20260920,287,px083_policy_transfer/results/METRICS.json,by_run,1_pwnkit_pam,164,,,,,160,144,0.9,Other author technique labels; not verified benign,,,,,,,,,,,4,0.02702702702702703,1.0,0.05263157894736842,0.027756434882827506,0.540625,144,0.9,0.8780487804878049,,,,,,,,,,,,,,,
PX083-0287,PX083,camlds,path_absent,,current,,False,,20260920,287,px083_policy_transfer/results/METRICS.json,by_run,1_pwnkit_sshkey,154,,,,,152,132,0.868421052631579,Other author technique labels; not verified benign,,,,,,,,,,,2,0.014925373134328358,1.0,0.029411764705882353,0.13333333333333333,0.9473684210526315,132,0.868421052631579,0.8571428571428571,,,,,,,,,,,,,,,
PX083-0287,PX083,camlds,path_absent,,current,,False,,20260920,287,px083_policy_transfer/results/METRICS.json,by_run,1_racecondition_localaccount,417,,,,,406,380,0.9359605911330049,Other author technique labels; not verified benign,,,,,,,,,,,11,0.02564102564102564,0.9090909090909091,0.04987531172069826,0.03669402580449224,0.5322436184505149,380,0.9359605911330049,0.920863309352518,,,,,,,,,,,,,,,
PX083-0287,PX083,camlds,path_absent,,current,,False,,20260920,287,px083_policy_transfer/results/METRICS.json,by_run,1_racecondition_pam,435,,,,,426,394,0.9248826291079812,Other author technique labels; not verified benign,,,,,,,,,,,9,0.022332506203473945,1.0,0.043689320388349516,0.02220872621481141,0.5062597809076683,394,0.9248826291079812,0.9057471264367816,,,,,,,,,,,,,,,
PX083-0287,PX083,camlds,path_absent,,current,,False,,20260920,287,px083_policy_transfer/results/METRICS.json,by_run,1_racecondition_sshkey,419,,,,,411,367,0.8929440389294404,Other author technique labels; not verified benign,,,,,,,,,,,8,0.01871657754010695,0.875,0.03664921465968586,0.02262898996073401,0.464720194647202,367,0.8929440389294404,0.8854415274463007,,,,,,,,,,,,,,,
PX083-0287,PX083,camlds,path_absent,,current,,False,,20260920,287,px083_policy_transfer/results/METRICS.json,by_run,1_sudo_localaccount,169,,,,,166,149,0.8975903614457831,Other author technique labels; not verified benign,,,,,,,,,,,3,0.019736842105263157,1.0,0.03870967741935484,0.029199309723431224,0.6475903614457832,149,0.8975903614457831,0.8816568047337278,,,,,,,,,,,,,,,
PX083-0287,PX083,camlds,path_absent,,current,,False,,20260920,287,px083_policy_transfer/results/METRICS.json,by_run,1_sudo_pam,169,,,,,168,151,0.8988095238095238,Other author technique labels; not verified benign,,,,,,,,,,,1,0.006578947368421052,1.0,0.013071895424836602,0.015384615384615385,0.7202380952380952,151,0.8988095238095238,0.893491124260355,,,,,,,,,,,,,,,
PX083-0287,PX083,camlds,path_absent,,current,,False,,20260920,287,px083_policy_transfer/results/METRICS.json,by_run,1_sudo_sshkey,164,,,,,162,146,0.9012345679012346,Other author technique labels; not verified benign,,,,,,,,,,,2,0.013513513513513514,1.0,0.02666666666666667,0.015632603406326034,0.5679012345679012,146,0.9012345679012346,0.8902439024390244,,,,,,,,,,,,,,,
PX083-0287,PX083,camlds,path_absent,,current,,False,,20260920,287,px083_policy_transfer/results/METRICS.json,by_run,1_validaccount_localaccount,164,,,,,161,147,0.9130434782608695,Other author technique labels; not verified benign,,,,,,,,,,,3,0.02,1.0,0.0392156862745098,0.017047326708634652,0.3074534161490683,147,0.9130434782608695,0.8963414634146342,,,,,,,,,,,,,,,
PX083-0287,PX083,camlds,path_absent,,current,,False,,20260920,287,px083_policy_transfer/results/METRICS.json,by_run,1_validaccount_pam,156,,,,,152,130,0.8552631578947368,Other author technique labels; not verified benign,,,,,,,,,,,4,0.029850746268656716,1.0,0.057971014492753624,0.037357315807679,0.625,130,0.8552631578947368,0.8333333333333334,,,,,,,,,,,,,,,
PX083-0287,PX083,camlds,path_absent,,current,,False,,20260920,287,px083_policy_transfer/results/METRICS.json,by_run,1_validaccount_sshkey,159,,,,,157,138,0.8789808917197452,Other author technique labels; not verified benign,,,,,,,,,,,2,0.014285714285714285,1.0,0.028169014084507043,0.07478632478632478,0.8742038216560509,138,0.8789808917197452,0.8679245283018868,,,,,,,,,,,,,,,
PX083-0288,PX083,camlds,path_absent,,context,,False,,20260920,288,px083_policy_transfer/results/METRICS.json,by_run,1_autostart_localaccount,220,,,,,211,176,0.8341232227488151,Other author technique labels; not verified benign,,,,,,,,,,,9,0.04864864864864865,1.0,0.09278350515463918,0.08587520295795124,0.7106371774618221,176,0.8341232227488151,0.8,,,,,,,,,,,,,,,
PX083-0288,PX083,camlds,path_absent,,context,,False,,20260920,288,px083_policy_transfer/results/METRICS.json,by_run,1_autostart_pam,228,,,,,218,181,0.8302752293577982,Other author technique labels; not verified benign,,,,,,,,,,,10,0.05235602094240838,1.0,0.09950248756218906,0.046481066868483814,0.5045871559633028,181,0.8302752293577982,0.793859649122807,,,,,,,,,,,,,,,
PX083-0288,PX083,camlds,path_absent,,context,,False,,20260920,288,px083_policy_transfer/results/METRICS.json,by_run,1_autostart_sshkey,230,,,,,223,173,0.7757847533632287,Other author technique labels; not verified benign,,,,,,,,,,,7,0.0335195530726257,0.8571428571428571,0.06451612903225806,0.045472374696747385,0.5759128763613068,173,0.7757847533632287,0.7695652173913043,,,,,,,,,,,,,,,
PX083-0288,PX083,camlds,path_absent,,context,,False,,20260920,288,px083_policy_transfer/results/METRICS.json,by_run,1_cron_localaccount,260,,,,,252,222,0.8809523809523809,Other author technique labels; not verified benign,,,,,,,,,,,8,0.034782608695652174,1.0,0.06722689075630252,0.04562136832473637,0.5942460317460317,222,0.8809523809523809,0.8538461538461538,,,,,,,,,,,,,,,
PX083-0288,PX083,camlds,path_absent,,context,,False,,20260920,288,px083_policy_transfer/results/METRICS.json,by_run,1_cron_pam,282,,,,,274,238,0.8686131386861314,Other author technique labels; not verified benign,,,,,,,,,,,8,0.032520325203252036,1.0,0.06299212598425197,0.03668658265844979,0.5784671532846716,238,0.8686131386861314,0.8439716312056738,,,,,,,,,,,,,,,
PX083-0288,PX083,camlds,path_absent,,context,,False,,20260920,288,px083_policy_transfer/results/METRICS.json,by_run,1_cron_sshkey,251,,,,,245,209,0.8530612244897959,Other author technique labels; not verified benign,,,,,,,,,,,6,0.027906976744186046,1.0,0.05429864253393665,0.022733658711866785,0.4193877551020408,209,0.8530612244897959,0.8326693227091634,,,,,,,,,,,,,,,
PX083-0288,PX083,camlds,path_absent,,context,,False,,20260920,288,px083_policy_transfer/results/METRICS.json,by_run,1_pwnkit_localaccount,168,,,,,165,138,0.8363636363636363,Other author technique labels; not verified benign,,,,,,,,,,,3,0.014285714285714285,0.6666666666666666,0.027972027972027972,0.026625421362263466,0.5232323232323232,138,0.8363636363636363,0.8452380952380952,,,,,,,,,,,,,,,
PX083-0288,PX083,camlds,path_absent,,context,,False,,20260920,288,px083_policy_transfer/results/METRICS.json,by_run,1_pwnkit_pam,164,,,,,160,134,0.8375,Other author technique labels; not verified benign,,,,,,,,,,,4,0.028985507246376812,1.0,0.056338028169014086,0.032167099295858696,0.5546875,134,0.8375,0.8170731707317073,,,,,,,,,,,,,,,
PX083-0288,PX083,camlds,path_absent,,context,,False,,20260920,288,px083_policy_transfer/results/METRICS.json,by_run,1_pwnkit_sshkey,154,,,,,152,131,0.8618421052631579,Other author technique labels; not verified benign,,,,,,,,,,,2,0.015037593984962405,1.0,0.02962962962962963,0.12142857142857143,0.930921052631579,131,0.8618421052631579,0.8506493506493507,,,,,,,,,,,,,,,
PX083-0288,PX083,camlds,path_absent,,context,,False,,20260920,288,px083_policy_transfer/results/METRICS.json,by_run,1_racecondition_localaccount,417,,,,,406,374,0.9211822660098522,Other author technique labels; not verified benign,,,,,,,,,,,11,0.02349869451697128,0.8181818181818182,0.04568527918781726,0.045407936102365085,0.4875727720555307,374,0.9211822660098522,0.9160671462829736,,,,,,,,,,,,,,,
PX083-0288,PX083,camlds,path_absent,,context,,False,,20260920,288,px083_policy_transfer/results/METRICS.json,by_run,1_racecondition_pam,435,,,,,426,380,0.892018779342723,Other author technique labels; not verified benign,,,,,,,,,,,9,0.02313624678663239,1.0,0.04522613065326633,0.030369625906837096,0.6133281168492436,380,0.892018779342723,0.8735632183908046,,,,,,,,,,,,,,,
PX083-0288,PX083,camlds,path_absent,,context,,False,,20260920,288,px083_policy_transfer/results/METRICS.json,by_run,1_racecondition_sshkey,419,,,,,411,364,0.8856447688564477,Other author technique labels; not verified benign,,,,,,,,,,,8,0.016216216216216217,0.75,0.031746031746031744,0.033403470257695175,0.500456204379562,364,0.8856447688564477,0.8878281622911695,,,,,,,,,,,,,,,
PX083-0288,PX083,camlds,path_absent,,context,,False,,20260920,288,px083_policy_transfer/results/METRICS.json,by_run,1_sudo_localaccount,169,,,,,166,140,0.8433734939759037,Other author technique labels; not verified benign,,,,,,,,,,,3,0.02097902097902098,1.0,0.0410958904109589,0.08275193798449612,0.6977911646586344,140,0.8433734939759037,0.8284023668639053,,,,,,,,,,,,,,,
PX083-0288,PX083,camlds,path_absent,,context,,False,,20260920,288,px083_policy_transfer/results/METRICS.json,by_run,1_sudo_pam,169,,,,,168,133,0.7916666666666666,Other author technique labels; not verified benign,,,,,,,,,,,1,0.007462686567164179,1.0,0.014814814814814815,0.030303030303030304,0.8095238095238095,133,0.7916666666666666,0.7869822485207101,,,,,,,,,,,,,,,
PX083-0288,PX083,camlds,path_absent,,context,,False,,20260920,288,px083_policy_transfer/results/METRICS.json,by_run,1_sudo_sshkey,164,,,,,162,139,0.8580246913580247,Other author technique labels; not verified benign,,,,,,,,,,,2,0.014184397163120567,1.0,0.027972027972027972,0.03787878787878788,0.6481481481481481,139,0.8580246913580247,0.8475609756097561,,,,,,,,,,,,,,,
PX083-0288,PX083,camlds,path_absent,,context,,False,,20260920,288,px083_policy_transfer/results/METRICS.json,by_run,1_validaccount_localaccount,164,,,,,161,133,0.8260869565217391,Other author technique labels; not verified benign,,,,,,,,,,,3,0.022058823529411766,1.0,0.04316546762589928,0.016184488413662903,0.2650103519668737,133,0.8260869565217391,0.8109756097560976,,,,,,,,,,,,,,,
PX083-0288,PX083,camlds,path_absent,,context,,False,,20260920,288,px083_policy_transfer/results/METRICS.json,by_run,1_validaccount_pam,156,,,,,152,128,0.8421052631578947,Other author technique labels; not verified benign,,,,,,,,,,,4,0.030303030303030304,1.0,0.058823529411764705,0.0609036234036234,0.587171052631579,128,0.8421052631578947,0.8205128205128205,,,,,,,,,,,,,,,
PX083-0288,PX083,camlds,path_absent,,context,,False,,20260920,288,px083_policy_transfer/results/METRICS.json,by_run,1_validaccount_sshkey,159,,,,,157,132,0.8407643312101911,Other author technique labels; not verified benign,,,,,,,,,,,2,0.014925373134328358,1.0,0.029411764705882353,0.5256410256410257,0.8821656050955414,132,0.8407643312101911,0.8301886792452831,,,,,,,,,,,,,,,
PX083-0289,PX083,camlds,path_absent,,fixed_fusion,,False,,20260920,289,px083_policy_transfer/results/METRICS.json,by_run,1_autostart_localaccount,220,,,,,211,181,0.8578199052132701,Other author technique labels; not verified benign,,,,,,,,,,,9,0.04736842105263158,1.0,0.09045226130653267,0.09344303239616221,0.7148499210110584,181,0.8578199052132701,0.8227272727272728,,,,,,,,,,,,,,,
PX083-0289,PX083,camlds,path_absent,,fixed_fusion,,False,,20260920,289,px083_policy_transfer/results/METRICS.json,by_run,1_autostart_pam,228,,,,,218,188,0.8623853211009175,Other author technique labels; not verified benign,,,,,,,,,,,10,0.050505050505050504,1.0,0.09615384615384616,0.055217699619439904,0.5747706422018348,188,0.8623853211009175,0.8245614035087719,,,,,,,,,,,,,,,
PX083-0289,PX083,camlds,path_absent,,fixed_fusion,,False,,20260920,289,px083_policy_transfer/results/METRICS.json,by_run,1_autostart_sshkey,230,,,,,223,177,0.7937219730941704,Other author technique labels; not verified benign,,,,,,,,,,,7,0.03278688524590164,0.8571428571428571,0.06315789473684211,0.04552265815785986,0.5746316463805253,177,0.7937219730941704,0.7869565217391304,,,,,,,,,,,,,,,
PX083-0289,PX083,camlds,path_absent,,fixed_fusion,,False,,20260920,289,px083_policy_transfer/results/METRICS.json,by_run,1_cron_localaccount,260,,,,,252,229,0.9087301587301587,Other author technique labels; not verified benign,,,,,,,,,,,8,0.03375527426160337,1.0,0.0653061224489796,0.04321149256260845,0.5808531746031746,229,0.9087301587301587,0.8807692307692307,,,,,,,,,,,,,,,
PX083-0289,PX083,camlds,path_absent,,fixed_fusion,,False,,20260920,289,px083_policy_transfer/results/METRICS.json,by_run,1_cron_pam,282,,,,,274,242,0.8832116788321168,Other author technique labels; not verified benign,,,,,,,,,,,8,0.032,1.0,0.06201550387596899,0.03856922160270983,0.5853102189781022,242,0.8832116788321168,0.8581560283687943,,,,,,,,,,,,,,,
PX083-0289,PX083,camlds,path_absent,,fixed_fusion,,False,,20260920,289,px083_policy_transfer/results/METRICS.json,by_run,1_cron_sshkey,251,,,,,245,218,0.889795918367347,Other author technique labels; not verified benign,,,,,,,,,,,6,0.02242152466367713,0.8333333333333334,0.043668122270742356,0.023956463920544156,0.4064625850340136,218,0.889795918367347,0.8844621513944223,,,,,,,,,,,,,,,
PX083-0289,PX083,camlds,path_absent,,fixed_fusion,,False,,20260920,289,px083_policy_transfer/results/METRICS.json,by_run,1_pwnkit_localaccount,168,,,,,165,144,0.8727272727272727,Other author technique labels; not verified benign,,,,,,,,,,,3,0.02040816326530612,1.0,0.04,0.02709857192615813,0.5191919191919192,144,0.8727272727272727,0.8571428571428571,,,,,,,,,,,,,,,
PX083-0289,PX083,camlds,path_absent,,fixed_fusion,,False,,20260920,289,px083_policy_transfer/results/METRICS.json,by_run,1_pwnkit_pam,164,,,,,160,137,0.85625,Other author technique labels; not verified benign,,,,,,,,,,,4,0.028368794326241134,1.0,0.05517241379310345,0.032940188172043014,0.5671875,137,0.85625,0.8353658536585366,,,,,,,,,,,,,,,
PX083-0289,PX083,camlds,path_absent,,fixed_fusion,,False,,20260920,289,px083_policy_transfer/results/METRICS.json,by_run,1_pwnkit_sshkey,154,,,,,152,129,0.8486842105263158,Other author technique labels; not verified benign,,,,,,,,,,,2,0.015267175572519083,1.0,0.03007518796992481,0.14583333333333331,0.944078947368421,129,0.8486842105263158,0.8376623376623377,,,,,,,,,,,,,,,
PX083-0289,PX083,camlds,path_absent,,fixed_fusion,,False,,20260920,289,px083_policy_transfer/results/METRICS.json,by_run,1_racecondition_localaccount,417,,,,,406,379,0.9334975369458128,Other author technique labels; not verified benign,,,,,,,,,,,11,0.02570694087403599,0.9090909090909091,0.05,0.048534586472890676,0.49720107478728165,379,0.9334975369458128,0.9184652278177458,,,,,,,,,,,,,,,
PX083-0289,PX083,camlds,path_absent,,fixed_fusion,,False,,20260920,289,px083_policy_transfer/results/METRICS.json,by_run,1_racecondition_pam,435,,,,,426,388,0.9107981220657277,Other author technique labels; not verified benign,,,,,,,,,,,9,0.022670025188916875,1.0,0.04433497536945813,0.02899862033598117,0.59037558685446,388,0.9107981220657277,0.8919540229885058,,,,,,,,,,,,,,,
PX083-0289,PX083,camlds,path_absent,,fixed_fusion,,False,,20260920,289,px083_policy_transfer/results/METRICS.json,by_run,1_racecondition_sshkey,419,,,,,411,365,0.8880778588807786,Other author technique labels; not verified benign,,,,,,,,,,,8,0.013513513513513514,0.625,0.026455026455026454,0.031912931296235916,0.4858576642335766,365,0.8880778588807786,0.8997613365155132,,,,,,,,,,,,,,,
PX083-0289,PX083,camlds,path_absent,,fixed_fusion,,False,,20260920,289,px083_policy_transfer/results/METRICS.json,by_run,1_sudo_localaccount,169,,,,,166,145,0.8734939759036144,Other author technique labels; not verified benign,,,,,,,,,,,3,0.02027027027027027,1.0,0.039735099337748346,0.06892361111111112,0.6917670682730923,145,0.8734939759036144,0.8579881656804734,,,,,,,,,,,,,,,
PX083-0289,PX083,camlds,path_absent,,fixed_fusion,,False,,20260920,289,px083_policy_transfer/results/METRICS.json,by_run,1_sudo_pam,169,,,,,168,137,0.8154761904761905,Other author technique labels; not verified benign,,,,,,,,,,,1,0.007246376811594203,1.0,0.014388489208633094,0.03333333333333333,0.8273809523809523,137,0.8154761904761905,0.8106508875739645,,,,,,,,,,,,,,,
PX083-0289,PX083,camlds,path_absent,,fixed_fusion,,False,,20260920,289,px083_policy_transfer/results/METRICS.json,by_run,1_sudo_sshkey,164,,,,,162,143,0.8827160493827161,Other author technique labels; not verified benign,,,,,,,,,,,2,0.013793103448275862,1.0,0.027210884353741496,0.03787878787878788,0.6481481481481481,143,0.8827160493827161,0.8719512195121951,,,,,,,,,,,,,,,
PX083-0289,PX083,camlds,path_absent,,fixed_fusion,,False,,20260920,289,px083_policy_transfer/results/METRICS.json,by_run,1_validaccount_localaccount,164,,,,,161,142,0.8819875776397516,Other author technique labels; not verified benign,,,,,,,,,,,3,0.020689655172413793,1.0,0.04054054054054054,0.015669434015139212,0.2422360248447205,142,0.8819875776397516,0.8658536585365854,,,,,,,,,,,,,,,
PX083-0289,PX083,camlds,path_absent,,fixed_fusion,,False,,20260920,289,px083_policy_transfer/results/METRICS.json,by_run,1_validaccount_pam,156,,,,,152,130,0.8552631578947368,Other author technique labels; not verified benign,,,,,,,,,,,4,0.029850746268656716,1.0,0.057971014492753624,0.0662123687858982,0.6101973684210527,130,0.8552631578947368,0.8333333333333334,,,,,,,,,,,,,,,
PX083-0289,PX083,camlds,path_absent,,fixed_fusion,,False,,20260920,289,px083_policy_transfer/results/METRICS.json,by_run,1_validaccount_sshkey,159,,,,,157,136,0.8662420382165605,Other author technique labels; not verified benign,,,,,,,,,,,2,0.014492753623188406,1.0,0.02857142857142857,0.5384615384615384,0.9235668789808917,136,0.8662420382165605,0.8553459119496856,,,,,,,,,,,,,,,
PX083-0290,PX083,camlds,path_absent,,mixed_dropout,,False,,20260920,290,px083_policy_transfer/results/METRICS.json,by_run,1_autostart_localaccount,220,,,,,211,147,0.6966824644549763,Other author technique labels; not verified benign,,,,,,,,,,,9,0.045454545454545456,0.7777777777777778,0.08588957055214724,0.07179345122209119,0.6358609794628751,147,0.6966824644549763,0.7045454545454546,,,,,,,,,,,,,,,
